,Date,Income,Outcome,Balance,Налог на прибыль (при уплате только ежеквартальных авансовых платежей),Налог на прибыль (при уплате ежемесячных авансовых платежей с доплатой по итогам квартала),Налог на прибыль (при ежемесячной уплате авансов исходя из фактической прибыли) (АНАЛОГ F),НДС,Налог при УСН,НДФЛ с отпускных и больничных пособий	,ЕНВД,ЕСХН,Торговый сбор на территории г. Москвы,"Страховые взносы, перечисляемые в ИФНС","Взносы, уплачиваемые ИП за себя","Взносы, перечисляемые в ФСС",Налог на добычу полезных ископаемых (Последняя неделя каждого месяца),Зарплаты и авансы (не позднее 15 и 30 числа каждого месяца),Праздники РФ,COVID cases (см вкладку),Inflation Rate MoM: actual,Inflation Rate MoM: forecastCorrection,Balance of Trade: actual,Balance of Trade: forecastCorrection,Foreign Exchange Reserves: actual,Foreign Exchange Reserves: forecastCorrection,Industrial Production YoY: actual,Industrial Production YoY: forecastCorrection,Unemployment Rate: actual,Unemployment Rate: forecastCorrection,Real Wage Growth YoY: actual,Real Wage Growth YoY: forecastCorrection,PPI MoM: actual,PPI MoM: forecastCorrection,Retail Sales YoY: actual,Retail Sales YoY: forecastCorrection,Corporate Profits: actual,Corporate Profits: forecastCorrection,Markit Manufacturing PMI: actual,Markit Manufacturing PMI: forecastCorrection,Markit Services PMI: actual,Markit Services PMI: forecastCorrection,Business Confidence: actual,Business Confidence: forecastCorrection,BZ=F,IMOEX.ME,USDRUB=X,period_0.25,period_0.5,period_0.75,period_1.0,period_2.0,period_3.0,period_5.0,period_7.0,period_10.0,period_15.0,period_20.0,period_30.0
945,2019-08-12,1.9,1.88,0.005455755588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.2,0.2,12.01,-3.99,529.1,9.300000000000068,2.9,0.6000000000000001,4.3,-0.10000000000000053,3.0,0.10000000000000009,0.6,-2.1,0.8,-0.09999999999999998,10.3,0.9000000000000004,49.1,-0.6000000000000014,52.1,1.3000000000000043,2.0,0.0,58.56999969482422,2689.929931640625,65.27880096435547,5.74,5.73,5.73,5.73,5.8,5.94,6.16,6.34,6.55,6.78,6.91,7.04
946,2019-08-13,1.69,1.79,-0.1111976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8666666666666667,0.0,0.0,0.2,0.2,12.01,-3.99,529.1,9.300000000000068,2.9,0.6000000000000001,4.3,-0.10000000000000053,3.0,0.10000000000000009,0.6,-2.1,0.8,-0.09999999999999998,10.3,0.9000000000000004,49.1,-0.6000000000000014,52.1,1.3000000000000043,2.0,0.0,61.29999923706055,2680.1201171875,65.41259765625,6.77,6.79,6.82,6.85,6.96,7.04,7.16,7.25,7.39,7.59,7.73,7.91
947,2019-08-14,1.44,1.53,-0.09193767148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9333333333333333,0.0,0.0,0.2,0.2,12.01,-3.99,529.1,9.300000000000068,2.9,0.6000000000000001,4.3,-0.10000000000000053,3.0,0.10000000000000009,0.6,-2.1,0.8,-0.09999999999999998,10.3,0.9000000000000004,49.1,-0.6000000000000014,52.1,1.3000000000000043,2.0,0.0,59.47999954223633,2637.0400390625,64.88050079345703,6.75,6.78,6.81,6.84,6.97,7.06,7.17,7.27,7.41,7.62,7.76,7.92
948,2019-08-15,1.65,1.79,-0.1446847629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.2,0.2,12.01,-3.99,529.1,9.300000000000068,2.9,0.6000000000000001,4.3,-0.10000000000000053,3.0,0.10000000000000009,0.6,-2.1,0.8,-0.09999999999999998,10.3,0.9000000000000004,49.1,-0.6000000000000014,52.1,1.3000000000000043,2.0,0.0,58.22999954223633,2625.580078125,66.04650115966797,6.77,6.8,6.83,6.86,6.97,7.04,7.16,7.27,7.43,7.64,7.78,7.94
949,2019-08-16,1.55,1.59,-0.03802132135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,12.01,-3.99,529.1,9.300000000000068,2.9,0.6000000000000001,4.3,-0.10000000000000053,3.0,0.10000000000000009,0.6,-2.1,0.8,-0.09999999999999998,10.3,0.9000000000000004,49.1,-0.6000000000000014,52.1,1.3000000000000043,2.0,0.0,58.63999938964844,2615.199951171875,66.05239868164062,6.76,6.78,6.81,6.84,6.95,7.03,7.15,7.25,7.4,7.6,7.74,7.91
950,2019-08-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.2,0.2,12.01,-3.99,529.1,9.300000000000068,2.9,0.6000000000000001,4.3,-0.10000000000000053,3.0,0.10000000000000009,0.6,-2.1,0.8,-0.09999999999999998,10.3,0.9000000000000004,49.1,-0.6000000000000014,52.1,1.3000000000000043,2.0,0.0,58.63999938964844,2615.199951171875,66.05239868164062,6.76,6.78,6.81,6.84,6.95,7.03,7.15,7.25,7.4,7.6,7.74,7.91
951,2019-08-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.0,0.0,0.2,0.2,12.01,-3.99,529.1,9.300000000000068,2.9,0.6000000000000001,4.3,-0.10000000000000053,3.0,0.10000000000000009,0.6,-2.1,0.8,-0.09999999999999998,10.3,0.9000000000000004,49.1,-0.6000000000000014,52.1,1.3000000000000043,2.0,0.0,58.63999938964844,2615.199951171875,66.05239868164062,6.76,6.78,6.81,6.84,6.95,7.03,7.15,7.25,7.4,7.6,7.74,7.91
952,2019-08-19,1.54,1.69,-0.140810636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.2,12.01,-3.99,529.1,9.300000000000068,2.9,0.6000000000000001,4.3,-0.10000000000000053,3.0,0.10000000000000009,0.6,-2.1,0.8,-0.09999999999999998,10.3,0.9000000000000004,49.1,-0.6000000000000014,52.1,1.3000000000000043,2.0,0.0,59.7400016784668,2648.090087890625,66.35820007324219,6.73,6.79,6.84,6.89,7.02,7.07,7.16,7.26,7.42,7.63,7.77,7.94
953,2019-08-20,1.54,1.51,0.03276825465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26666666666666666,0.0,0.0,0.2,0.2,12.01,-3.99,529.1,9.300000000000068,2.9,0.6000000000000001,4.3,-0.10000000000000053,3.0,0.10000000000000009,0.6,-2.1,0.8,-0.09999999999999998,10.3,0.9000000000000004,49.1,-0.6000000000000014,52.1,1.3000000000000043,2.0,0.0,60.02999877929688,2672.840087890625,66.9352035522461,6.77,6.8,6.84,6.87,6.97,7.03,7.11,7.21,7.37,7.59,7.74,7.91
954,2019-08-21,1.37,1.188265698,0.1870716325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.2,0.2,12.01,-3.99,529.1,9.300000000000068,2.9,0.6000000000000001,4.3,-0.10000000000000053,3.0,0.10000000000000009,0.6,-2.1,0.8,-0.09999999999999998,10.3,0.9000000000000004,49.1,-0.6000000000000014,52.1,1.3000000000000043,2.0,0.0,60.29999923706055,2673.949951171875,66.41940307617188,6.71,6.74,6.77,6.8,6.91,6.96,7.05,7.15,7.3,7.51,7.66,7.84
955,2019-08-22,2.11,1.72,0.3771452342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.2,0.2,12.01,-3.99,529.1,9.300000000000068,2.9,0.6000000000000001,4.3,-0.10000000000000053,3.0,0.10000000000000009,0.6,-2.1,0.8,-0.09999999999999998,10.3,0.9000000000000004,49.1,-0.6000000000000014,52.1,1.3000000000000043,2.0,0.0,59.91999816894531,2675.1298828125,65.76629638671875,6.76,6.78,6.8,6.82,6.88,6.93,7.03,7.13,7.29,7.49,7.64,7.82
956,2019-08-23,1.74,1.58,0.1568934156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4666666666666667,0.0,0.0,0.2,0.2,12.01,-3.99,529.1,9.300000000000068,2.9,0.6000000000000001,4.3,-0.10000000000000053,3.0,0.10000000000000009,0.6,-2.1,0.8,-0.09999999999999998,10.3,0.9000000000000004,49.1,-0.6000000000000014,52.1,1.3000000000000043,2.0,0.0,59.34000015258789,2660.739990234375,65.52950286865234,6.75,6.77,6.8,6.82,6.88,6.93,7.03,7.13,7.29,7.51,7.66,7.85
957,2019-08-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5333333333333333,0.0,0.0,0.2,0.2,12.01,-3.99,529.1,9.300000000000068,2.9,0.6000000000000001,4.3,-0.10000000000000053,3.0,0.10000000000000009,0.6,-2.1,0.8,-0.09999999999999998,10.3,0.9000000000000004,49.1,-0.6000000000000014,52.1,1.3000000000000043,2.0,0.0,59.34000015258789,2660.739990234375,65.52950286865234,6.75,6.77,6.8,6.82,6.88,6.93,7.03,7.13,7.29,7.51,7.66,7.85
958,2019-08-25,2.328666488e-06,0.0,2.328666488e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.2,0.2,12.01,-3.99,529.1,9.300000000000068,2.9,0.6000000000000001,4.3,-0.10000000000000053,3.0,0.10000000000000009,0.6,-2.1,0.8,-0.09999999999999998,10.3,0.9000000000000004,49.1,-0.6000000000000014,52.1,1.3000000000000043,2.0,0.0,59.34000015258789,2660.739990234375,65.52950286865234,6.75,6.77,6.8,6.82,6.88,6.93,7.03,7.13,7.29,7.51,7.66,7.85
959,2019-08-26,1.67,2.08,-0.4166632439,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.2,0.2,12.01,-3.99,529.1,9.300000000000068,2.9,0.6000000000000001,4.3,-0.10000000000000053,3.0,0.10000000000000009,0.6,-2.1,0.8,-0.09999999999999998,10.3,0.9000000000000004,49.1,-0.6000000000000014,52.1,1.3000000000000043,2.0,0.0,58.70000076293945,2658.239990234375,66.24369812011719,6.74,6.77,6.79,6.82,6.88,6.92,7.03,7.15,7.31,7.52,7.67,7.86
960,2019-08-27,1.59,1.45,0.141979545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7333333333333333,0.0,0.0,0.2,0.2,12.01,-3.99,529.1,9.300000000000068,2.9,0.6000000000000001,4.3,-0.10000000000000053,3.0,0.10000000000000009,0.6,-2.1,0.8,-0.09999999999999998,10.3,0.9000000000000004,49.1,-0.6000000000000014,52.1,1.3000000000000043,2.0,0.0,59.5099983215332,2659.35009765625,66.09320068359375,6.79,6.81,6.83,6.85,6.89,6.92,7.02,7.14,7.31,7.54,7.7,7.91
961,2019-08-28,1.47,1.4,0.07436859905,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.2,0.2,12.01,-3.99,529.1,9.300000000000068,2.9,0.6000000000000001,4.3,-0.10000000000000053,3.0,0.10000000000000009,0.6,-2.1,0.8,-0.09999999999999998,10.3,0.9000000000000004,49.1,-0.6000000000000014,52.1,1.3000000000000043,2.0,0.0,60.4900016784668,2677.31005859375,66.41130065917969,6.77,6.78,6.8,6.81,6.87,6.91,7.0,7.1,7.27,7.51,7.68,7.89
962,2019-08-29,1.63,1.4,0.2304740788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8666666666666667,0.0,0.0,0.2,0.2,12.01,-3.99,529.1,9.300000000000068,2.9,0.6000000000000001,4.3,-0.10000000000000053,3.0,0.10000000000000009,0.6,-2.1,0.8,-0.09999999999999998,10.3,0.9000000000000004,49.1,-0.6000000000000014,52.1,1.3000000000000043,2.0,0.0,61.08000183105469,2714.25,66.74510192871094,6.75,6.76,6.77,6.79,6.83,6.87,6.98,7.09,7.27,7.5,7.67,7.89
963,2019-08-30,1.76,1.61,0.1516534525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9333333333333333,0.0,0.0,0.2,0.2,12.01,-3.99,529.1,9.300000000000068,2.9,0.6000000000000001,4.3,-0.10000000000000053,3.0,0.10000000000000009,0.6,-2.1,0.8,-0.09999999999999998,10.3,0.9000000000000004,49.1,-0.6000000000000014,52.1,1.3000000000000043,2.0,0.0,60.43000030517578,2740.0400390625,66.49150085449219,6.69,6.7,6.71,6.72,6.76,6.79,6.89,7.01,7.22,7.48,7.66,7.88
964,2019-08-31,1.342703775e-05,0.0,1.342703775e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2,0.2,12.01,-3.99,529.1,9.300000000000068,2.9,0.6000000000000001,4.3,-0.10000000000000053,3.0,0.10000000000000009,0.6,-2.1,0.8,-0.09999999999999998,10.3,0.9000000000000004,49.1,-0.6000000000000014,52.1,1.3000000000000043,2.0,0.0,60.43000030517578,2740.0400390625,66.49150085449219,6.69,6.7,6.71,6.72,6.76,6.79,6.89,7.01,7.22,7.48,7.66,7.88
965,2019-09-01,0.0,0.0006408578208,-0.0006408578208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.2,0.2,14.15,-0.6500000000000004,530.9,0.39999999999997726,3.0,-0.20000000000000018,4.5,0.20000000000000018,3.1,-0.10000000000000009,0.3,-0.3,0.7,-0.5,11.7,1.1999999999999993,46.3,-3.200000000000003,53.6,1.0,2.0,0.0,60.43000030517578,2740.0400390625,66.49150085449219,7.41,7.48,7.54,7.61,7.86,8.05,8.3,8.44,8.57,8.65,8.65,8.63
966,2019-09-02,1.44,1.63,-0.1964471525,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.0,0.0,0.2,0.2,14.15,-0.6500000000000004,530.9,0.39999999999997726,3.0,-0.20000000000000018,4.5,0.20000000000000018,3.1,-0.10000000000000009,0.3,-0.3,0.7,-0.5,11.7,1.1999999999999993,46.3,-3.200000000000003,53.6,1.0,2.0,0.0,60.43000030517578,2773.010009765625,66.73799896240234,7.41,7.48,7.54,7.61,7.86,8.05,8.3,8.44,8.57,8.65,8.65,8.63
967,2019-09-03,1.72,1.38,0.3380426929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.2,14.15,-0.6500000000000004,530.9,0.39999999999997726,3.0,-0.20000000000000018,4.5,0.20000000000000018,3.1,-0.10000000000000009,0.3,-0.3,0.7,-0.5,11.7,1.1999999999999993,46.3,-3.200000000000003,53.6,1.0,2.0,0.0,58.2599983215332,2774.199951171875,66.75679779052734,7.41,7.48,7.54,7.61,7.86,8.05,8.3,8.44,8.57,8.65,8.65,8.63
968,2019-09-04,1.41,1.263014462,0.143330459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26666666666666666,0.0,0.0,0.2,0.2,14.15,-0.6500000000000004,530.9,0.39999999999997726,3.0,-0.20000000000000018,4.5,0.20000000000000018,3.1,-0.10000000000000009,0.3,-0.3,0.7,-0.5,11.7,1.1999999999999993,46.3,-3.200000000000003,53.6,1.0,2.0,0.0,60.70000076293945,2793.360107421875,66.74569702148438,7.57,7.58,7.59,7.61,7.71,7.83,8.02,8.17,8.34,8.54,8.66,8.81
969,2019-09-05,2.78,1.37,1.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.2,0.2,14.15,-0.6500000000000004,530.9,0.39999999999997726,3.0,-0.20000000000000018,4.5,0.20000000000000018,3.1,-0.10000000000000009,0.3,-0.3,0.7,-0.5,11.7,1.1999999999999993,46.3,-3.200000000000003,53.6,1.0,2.0,0.0,60.95000076293945,2807.06005859375,66.19120025634766,7.57,7.58,7.59,7.61,7.71,7.83,8.02,8.17,8.34,8.54,8.66,8.81
970,2019-09-06,1.34,1.45,-0.1085609161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.2,0.2,14.15,-0.6500000000000004,530.9,0.39999999999997726,3.0,-0.20000000000000018,4.5,0.20000000000000018,3.1,-0.10000000000000009,0.3,-0.3,0.7,-0.5,11.7,1.1999999999999993,46.3,-3.200000000000003,53.6,1.0,2.0,0.0,61.540000915527344,2797.550048828125,66.16709899902344,7.57,7.58,7.59,7.61,7.71,7.83,8.02,8.17,8.34,8.54,8.66,8.81
971,2019-09-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4666666666666667,0.0,0.0,0.2,0.2,14.15,-0.6500000000000004,530.9,0.39999999999997726,3.0,-0.20000000000000018,4.5,0.20000000000000018,3.1,-0.10000000000000009,0.3,-0.3,0.7,-0.5,11.7,1.1999999999999993,46.3,-3.200000000000003,53.6,1.0,2.0,0.0,61.540000915527344,2797.550048828125,66.16709899902344,6.97,6.99,7.01,7.02,7.09,7.15,7.25,7.33,7.43,7.56,7.63,7.71
972,2019-09-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5333333333333333,0.0,0.0,0.2,0.2,14.15,-0.6500000000000004,530.9,0.39999999999997726,3.0,-0.20000000000000018,4.5,0.20000000000000018,3.1,-0.10000000000000009,0.3,-0.3,0.7,-0.5,11.7,1.1999999999999993,46.3,-3.200000000000003,53.6,1.0,2.0,0.0,61.540000915527344,2797.550048828125,66.16709899902344,6.7,6.75,6.79,6.83,6.93,7.01,7.13,7.24,7.39,7.59,7.74,7.93
973,2019-09-09,1.53,1.7,-0.1768997884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.2,0.2,14.15,-0.6500000000000004,530.9,0.39999999999997726,3.0,-0.20000000000000018,4.5,0.20000000000000018,3.1,-0.10000000000000009,0.3,-0.3,0.7,-0.5,11.7,1.1999999999999993,46.3,-3.200000000000003,53.6,1.0,2.0,0.0,62.59000015258789,2786.6298828125,65.75849914550781,6.65,6.64,6.63,6.63,6.65,6.69,6.8,6.94,7.16,7.47,7.71,7.99
974,2019-09-10,1.82,1.311035626,0.512145181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.2,0.2,14.15,-0.6500000000000004,530.9,0.39999999999997726,3.0,-0.20000000000000018,4.5,0.20000000000000018,3.1,-0.10000000000000009,0.3,-0.3,0.7,-0.5,11.7,1.1999999999999993,46.3,-3.200000000000003,53.6,1.0,2.0,0.0,62.380001068115234,2787.52001953125,65.51470184326172,6.4,6.4,6.4,6.41,6.48,6.53,6.63,6.75,6.96,7.28,7.54,7.89
975,2019-09-11,1.144439597,1.227490133,-0.08305053515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7333333333333333,0.0,0.0,0.2,0.2,14.15,-0.6500000000000004,530.9,0.39999999999997726,3.0,-0.20000000000000018,4.5,0.20000000000000018,3.1,-0.10000000000000009,0.3,-0.3,0.7,-0.5,11.7,1.1999999999999993,46.3,-3.200000000000003,53.6,1.0,2.0,0.0,60.810001373291016,2817.050048828125,65.31729888916016,6.4,6.4,6.4,6.41,6.48,6.53,6.63,6.75,6.96,7.28,7.54,7.89
976,2019-09-12,2.15,1.38,0.7676420667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.2,0.2,14.15,-0.6500000000000004,530.9,0.39999999999997726,3.0,-0.20000000000000018,4.5,0.20000000000000018,3.1,-0.10000000000000009,0.3,-0.3,0.7,-0.5,11.7,1.1999999999999993,46.3,-3.200000000000003,53.6,1.0,2.0,0.0,60.380001068115234,2799.989990234375,65.42160034179688,5.77,5.74,5.74,5.74,5.83,5.96,6.19,6.37,6.56,6.74,6.83,6.91
977,2019-09-13,1.65,1.47,0.1714829327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8666666666666667,0.0,0.0,0.2,0.2,14.15,-0.6500000000000004,530.9,0.39999999999997726,3.0,-0.20000000000000018,4.5,0.20000000000000018,3.1,-0.10000000000000009,0.3,-0.3,0.7,-0.5,11.7,1.1999999999999993,46.3,-3.200000000000003,53.6,1.0,2.0,0.0,60.220001220703125,2791.739990234375,64.72859954833984,6.66,6.63,6.61,6.61,6.64,6.68,6.78,6.9,7.12,7.45,7.7,8.02
978,2019-09-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9333333333333333,0.0,0.0,0.2,0.2,14.15,-0.6500000000000004,530.9,0.39999999999997726,3.0,-0.20000000000000018,4.5,0.20000000000000018,3.1,-0.10000000000000009,0.3,-0.3,0.7,-0.5,11.7,1.1999999999999993,46.3,-3.200000000000003,53.6,1.0,2.0,0.0,60.220001220703125,2791.739990234375,64.72859954833984,6.66,6.63,6.61,6.61,6.64,6.68,6.78,6.9,7.12,7.45,7.7,8.02
979,2019-09-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.2,0.2,14.15,-0.6500000000000004,530.9,0.39999999999997726,3.0,-0.20000000000000018,4.5,0.20000000000000018,3.1,-0.10000000000000009,0.3,-0.3,0.7,-0.5,11.7,1.1999999999999993,46.3,-3.200000000000003,53.6,1.0,2.0,0.0,60.220001220703125,2791.739990234375,64.72859954833984,6.66,6.63,6.61,6.61,6.64,6.68,6.78,6.9,7.12,7.45,7.7,8.02
980,2019-09-16,1.42,1.78,-0.3583145184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,14.15,-0.6500000000000004,530.9,0.39999999999997726,3.0,-0.20000000000000018,4.5,0.20000000000000018,3.1,-0.10000000000000009,0.3,-0.3,0.7,-0.5,11.7,1.1999999999999993,46.3,-3.200000000000003,53.6,1.0,2.0,0.0,69.0199966430664,2834.320068359375,63.899600982666016,6.74,6.69,6.66,6.64,6.66,6.69,6.79,6.92,7.14,7.47,7.72,8.01
981,2019-09-17,1.36,1.33,0.02121157488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.2,0.2,14.15,-0.6500000000000004,530.9,0.39999999999997726,3.0,-0.20000000000000018,4.5,0.20000000000000018,3.1,-0.10000000000000009,0.3,-0.3,0.7,-0.5,11.7,1.1999999999999993,46.3,-3.200000000000003,53.6,1.0,2.0,0.0,64.55000305175781,2820.860107421875,63.968299865722656,6.76,6.7,6.66,6.64,6.67,6.71,6.82,6.95,7.17,7.5,7.74,8.03
982,2019-09-18,1.38,1.42,-0.04271667253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.0,0.0,0.2,0.2,14.15,-0.6500000000000004,530.9,0.39999999999997726,3.0,-0.20000000000000018,4.5,0.20000000000000018,3.1,-0.10000000000000009,0.3,-0.3,0.7,-0.5,11.7,1.1999999999999993,46.3,-3.200000000000003,53.6,1.0,2.0,0.0,63.59999847412109,2818.60009765625,64.28810119628906,6.67,6.64,6.63,6.62,6.65,6.7,6.82,6.95,7.15,7.47,7.71,7.99
983,2019-09-19,1.87,1.36,0.5185649105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.2,14.15,-0.6500000000000004,530.9,0.39999999999997726,3.0,-0.20000000000000018,4.5,0.20000000000000018,3.1,-0.10000000000000009,0.3,-0.3,0.7,-0.5,11.7,1.1999999999999993,46.3,-3.200000000000003,53.6,1.0,2.0,0.0,64.4000015258789,2794.77001953125,64.21089935302734,6.67,6.65,6.63,6.62,6.62,6.67,6.78,6.92,7.14,7.46,7.7,7.97
984,2019-09-20,1.74,1.67,0.05936286731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26666666666666666,0.0,0.0,0.2,0.2,14.15,-0.6500000000000004,530.9,0.39999999999997726,3.0,-0.20000000000000018,4.5,0.20000000000000018,3.1,-0.10000000000000009,0.3,-0.3,0.7,-0.5,11.7,1.1999999999999993,46.3,-3.200000000000003,53.6,1.0,2.0,0.0,64.27999877929688,2796.409912109375,63.97919845581055,6.57,6.57,6.57,6.57,6.61,6.65,6.78,6.92,7.13,7.45,7.69,7.97
985,2019-09-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.2,0.2,14.15,-0.6500000000000004,530.9,0.39999999999997726,3.0,-0.20000000000000018,4.5,0.20000000000000018,3.1,-0.10000000000000009,0.3,-0.3,0.7,-0.5,11.7,1.1999999999999993,46.3,-3.200000000000003,53.6,1.0,2.0,0.0,64.27999877929688,2796.409912109375,63.97919845581055,6.57,6.57,6.57,6.57,6.61,6.65,6.78,6.92,7.13,7.45,7.69,7.97
986,2019-09-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.2,0.2,14.15,-0.6500000000000004,530.9,0.39999999999997726,3.0,-0.20000000000000018,4.5,0.20000000000000018,3.1,-0.10000000000000009,0.3,-0.3,0.7,-0.5,11.7,1.1999999999999993,46.3,-3.200000000000003,53.6,1.0,2.0,0.0,64.27999877929688,2796.409912109375,63.97919845581055,6.57,6.57,6.57,6.57,6.61,6.65,6.78,6.92,7.13,7.45,7.69,7.97
987,2019-09-23,1.55,1.91,-0.3535669179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4666666666666667,0.0,0.0,0.2,0.2,14.15,-0.6500000000000004,530.9,0.39999999999997726,3.0,-0.20000000000000018,4.5,0.20000000000000018,3.1,-0.10000000000000009,0.3,-0.3,0.7,-0.5,11.7,1.1999999999999993,46.3,-3.200000000000003,53.6,1.0,2.0,0.0,64.7699966430664,2785.4599609375,63.95249938964844,6.61,6.61,6.61,6.62,6.66,6.69,6.78,6.92,7.14,7.46,7.69,7.97
